model,seed,case_id,class_name,image_count
FrozenResNet18,181,CRC-Prim-HE-03,03_COMPLEX,132
FrozenResNet18,181,CRC-Prim-HE-03,04_LYMPHO,4
FrozenResNet18,181,CRC-Prim-HE-03,05_DEBRIS,111
FrozenResNet18,181,CRC-Prim-HE-03,06_MUCOSA,111
FrozenResNet18,181,CRC-Prim-HE-03,07_ADIPOSE,182
FrozenResNet18,181,CRC-Prim-HE-04,01_TUMOR,62
FrozenResNet18,181,CRC-Prim-HE-04,02_STROMA,124
FrozenResNet18,181,CRC-Prim-HE-04,03_COMPLEX,7
FrozenResNet18,181,CRC-Prim-HE-04,04_LYMPHO,16
FrozenResNet18,181,CRC-Prim-HE-04,05_DEBRIS,141
FrozenResNet18,181,CRC-Prim-HE-04,07_ADIPOSE,31
FrozenResNet18,181,CRC-Prim-HE-05,01_TUMOR,57
FrozenResNet18,181,CRC-Prim-HE-05,02_STROMA,27
FrozenResNet18,181,CRC-Prim-HE-05,03_COMPLEX,90
FrozenResNet18,181,CRC-Prim-HE-05,04_LYMPHO,159
FrozenResNet18,181,CRC-Prim-HE-05,05_DEBRIS,32
FrozenResNet18,181,CRC-Prim-HE-05,06_MUCOSA,152
FrozenResNet18,181,CRC-Prim-HE-05,07_ADIPOSE,144
FrozenResNet18,181,CRC-Prim-HE-06,01_TUMOR,38
FrozenResNet18,181,CRC-Prim-HE-06,02_STROMA,54
FrozenResNet18,181,CRC-Prim-HE-06,03_COMPLEX,90
FrozenResNet18,181,CRC-Prim-HE-06,04_LYMPHO,20
FrozenResNet18,181,CRC-Prim-HE-06,05_DEBRIS,20
FrozenResNet18,181,CRC-Prim-HE-06,06_MUCOSA,120
FrozenResNet18,181,CRC-Prim-HE-06,07_ADIPOSE,129
FrozenResNet18,181,CRC-Prim-HE-06,08_EMPTY,590
FrozenResNet18,181,CRC-Prim-HE-07,01_TUMOR,120
FrozenResNet18,181,CRC-Prim-HE-07,02_STROMA,68
FrozenResNet18,181,CRC-Prim-HE-07,03_COMPLEX,84
FrozenResNet18,181,CRC-Prim-HE-07,04_LYMPHO,6
FrozenResNet18,181,CRC-Prim-HE-07,05_DEBRIS,59
FrozenResNet18,181,CRC-Prim-HE-07,06_MUCOSA,77
FrozenResNet18,181,CRC-Prim-HE-07,07_ADIPOSE,89
FrozenResNet18,181,CRC-Prim-HE-08,01_TUMOR,55
FrozenResNet18,181,CRC-Prim-HE-08,02_STROMA,23
FrozenResNet18,181,CRC-Prim-HE-08,03_COMPLEX,25
FrozenResNet18,181,CRC-Prim-HE-08,04_LYMPHO,8
FrozenResNet18,181,CRC-Prim-HE-08,05_DEBRIS,193
FrozenResNet18,181,CRC-Prim-HE-08,06_MUCOSA,85
FrozenResNet18,181,CRC-Prim-HE-09,01_TUMOR,77
FrozenResNet18,181,CRC-Prim-HE-09,02_STROMA,31
FrozenResNet18,181,CRC-Prim-HE-09,03_COMPLEX,52
FrozenResNet18,181,CRC-Prim-HE-09,04_LYMPHO,85
FrozenResNet18,181,CRC-Prim-HE-09,05_DEBRIS,21
FrozenResNet18,181,CRC-Prim-HE-09,06_MUCOSA,76
FrozenResNet18,181,CRC-Prim-HE-10,01_TUMOR,25
FrozenResNet18,181,CRC-Prim-HE-10,02_STROMA,27
FrozenResNet18,181,CRC-Prim-HE-10,03_COMPLEX,57
FrozenResNet18,181,CRC-Prim-HE-10,04_LYMPHO,13
FrozenResNet18,181,CRC-Prim-HE-10,05_DEBRIS,31
FrozenResNet18,181,CRC-Prim-HE-10,07_ADIPOSE,50
FrozenResNet18,181,CRC-Prim-HE-10,08_EMPTY,35
ResNet18,11,CRC-Prim-HE-01,01_TUMOR,54
ResNet18,11,CRC-Prim-HE-01,02_STROMA,51
ResNet18,11,CRC-Prim-HE-01,03_COMPLEX,72
ResNet18,11,CRC-Prim-HE-01,04_LYMPHO,208
ResNet18,11,CRC-Prim-HE-01,05_DEBRIS,15
ResNet18,11,CRC-Prim-HE-01,06_MUCOSA,1
ResNet18,11,CRC-Prim-HE-02,01_TUMOR,107
ResNet18,11,CRC-Prim-HE-02,02_STROMA,50
ResNet18,11,CRC-Prim-HE-02,03_COMPLEX,16
ResNet18,11,CRC-Prim-HE-02,04_LYMPHO,106
ResNet18,11,CRC-Prim-HE-02,05_DEBRIS,2
ResNet18,11,CRC-Prim-HE-02,06_MUCOSA,3
ResNet18,11,CRC-Prim-HE-03,01_TUMOR,30
ResNet18,11,CRC-Prim-HE-03,02_STROMA,170
ResNet18,11,CRC-Prim-HE-03,03_COMPLEX,132
ResNet18,11,CRC-Prim-HE-03,04_LYMPHO,4
ResNet18,11,CRC-Prim-HE-03,05_DEBRIS,111
ResNet18,11,CRC-Prim-HE-03,06_MUCOSA,111
ResNet18,11,CRC-Prim-HE-03,07_ADIPOSE,182
ResNet18,11,CRC-Prim-HE-04,01_TUMOR,62
ResNet18,11,CRC-Prim-HE-04,02_STROMA,124
ResNet18,11,CRC-Prim-HE-04,03_COMPLEX,7
ResNet18,11,CRC-Prim-HE-04,04_LYMPHO,16
ResNet18,11,CRC-Prim-HE-04,05_DEBRIS,141
ResNet18,11,CRC-Prim-HE-04,07_ADIPOSE,31
ResNet18,11,CRC-Prim-HE-05,01_TUMOR,57
ResNet18,11,CRC-Prim-HE-05,02_STROMA,27
ResNet18,11,CRC-Prim-HE-05,03_COMPLEX,90
ResNet18,11,CRC-Prim-HE-05,04_LYMPHO,159
ResNet18,11,CRC-Prim-HE-05,05_DEBRIS,32
ResNet18,11,CRC-Prim-HE-05,06_MUCOSA,152
ResNet18,11,CRC-Prim-HE-05,07_ADIPOSE,144
ResNet18,11,CRC-Prim-HE-06,01_TUMOR,38
ResNet18,11,CRC-Prim-HE-06,02_STROMA,54
ResNet18,11,CRC-Prim-HE-06,03_COMPLEX,90
ResNet18,11,CRC-Prim-HE-06,04_LYMPHO,20
ResNet18,11,CRC-Prim-HE-06,05_DEBRIS,20
ResNet18,11,CRC-Prim-HE-06,06_MUCOSA,120
ResNet18,11,CRC-Prim-HE-06,07_ADIPOSE,129
ResNet18,11,CRC-Prim-HE-06,08_EMPTY,590
ResNet18,11,CRC-Prim-HE-07,01_TUMOR,120
ResNet18,11,CRC-Prim-HE-07,02_STROMA,68
ResNet18,11,CRC-Prim-HE-07,03_COMPLEX,84
ResNet18,11,CRC-Prim-HE-07,04_LYMPHO,6
ResNet18,11,CRC-Prim-HE-07,05_DEBRIS,59
ResNet18,11,CRC-Prim-HE-07,06_MUCOSA,77
ResNet18,11,CRC-Prim-HE-07,07_ADIPOSE,89
ResNet18,11,CRC-Prim-HE-08,01_TUMOR,55
ResNet18,11,CRC-Prim-HE-08,02_STROMA,23
ResNet18,11,CRC-Prim-HE-08,03_COMPLEX,25
ResNet18,11,CRC-Prim-HE-08,04_LYMPHO,8
ResNet18,11,CRC-Prim-HE-08,05_DEBRIS,193
ResNet18,11,CRC-Prim-HE-08,06_MUCOSA,85
ResNet18,11,CRC-Prim-HE-09,01_TUMOR,77
ResNet18,11,CRC-Prim-HE-09,02_STROMA,31
ResNet18,11,CRC-Prim-HE-09,03_COMPLEX,52
ResNet18,11,CRC-Prim-HE-09,04_LYMPHO,85
ResNet18,11,CRC-Prim-HE-09,05_DEBRIS,21
ResNet18,11,CRC-Prim-HE-09,06_MUCOSA,76
ResNet18,11,CRC-Prim-HE-10,01_TUMOR,25
ResNet18,11,CRC-Prim-HE-10,02_STROMA,27
ResNet18,11,CRC-Prim-HE-10,03_COMPLEX,57
ResNet18,11,CRC-Prim-HE-10,04_LYMPHO,13
ResNet18,11,CRC-Prim-HE-10,05_DEBRIS,31
ResNet18,11,CRC-Prim-HE-10,07_ADIPOSE,50
ResNet18,11,CRC-Prim-HE-10,08_EMPTY,35
ResNet18,23,CRC-Prim-HE-01,01_TUMOR,54
ResNet18,23,CRC-Prim-HE-01,02_STROMA,51
ResNet18,23,CRC-Prim-HE-01,03_COMPLEX,72
ResNet18,23,CRC-Prim-HE-01,04_LYMPHO,208
ResNet18,23,CRC-Prim-HE-01,05_DEBRIS,15
ResNet18,23,CRC-Prim-HE-01,06_MUCOSA,1
ResNet18,23,CRC-Prim-HE-02,01_TUMOR,107
ResNet18,23,CRC-Prim-HE-02,02_STROMA,50
ResNet18,23,CRC-Prim-HE-02,03_COMPLEX,16
ResNet18,23,CRC-Prim-HE-02,04_LYMPHO,106
ResNet18,23,CRC-Prim-HE-02,05_DEBRIS,2
ResNet18,23,CRC-Prim-HE-02,06_MUCOSA,3
ResNet18,23,CRC-Prim-HE-03,01_TUMOR,30
ResNet18,23,CRC-Prim-HE-03,02_STROMA,170
ResNet18,23,CRC-Prim-HE-03,03_COMPLEX,132
ResNet18,23,CRC-Prim-HE-03,04_LYMPHO,4
ResNet18,23,CRC-Prim-HE-03,05_DEBRIS,111
ResNet18,23,CRC-Prim-HE-03,06_MUCOSA,111
ResNet18,23,CRC-Prim-HE-03,07_ADIPOSE,182
ResNet18,23,CRC-Prim-HE-04,01_TUMOR,62
ResNet18,23,CRC-Prim-HE-04,02_STROMA,124
ResNet18,23,CRC-Prim-HE-04,03_COMPLEX,7
ResNet18,23,CRC-Prim-HE-04,04_LYMPHO,16
ResNet18,23,CRC-Prim-HE-04,05_DEBRIS,141
ResNet18,23,CRC-Prim-HE-04,07_ADIPOSE,31
ResNet18,23,CRC-Prim-HE-05,01_TUMOR,57
ResNet18,23,CRC-Prim-HE-05,02_STROMA,27
ResNet18,23,CRC-Prim-HE-05,03_COMPLEX,90
ResNet18,23,CRC-Prim-HE-05,04_LYMPHO,159
ResNet18,23,CRC-Prim-HE-05,05_DEBRIS,32
ResNet18,23,CRC-Prim-HE-05,06_MUCOSA,152
ResNet18,23,CRC-Prim-HE-05,07_ADIPOSE,144
ResNet18,23,CRC-Prim-HE-06,01_TUMOR,38
ResNet18,23,CRC-Prim-HE-06,02_STROMA,54
ResNet18,23,CRC-Prim-HE-06,03_COMPLEX,90
ResNet18,23,CRC-Prim-HE-06,04_LYMPHO,20
ResNet18,23,CRC-Prim-HE-06,05_DEBRIS,20
ResNet18,23,CRC-Prim-HE-06,06_MUCOSA,120
ResNet18,23,CRC-Prim-HE-06,07_ADIPOSE,129
ResNet18,23,CRC-Prim-HE-06,08_EMPTY,590
ResNet18,23,CRC-Prim-HE-07,01_TUMOR,120
ResNet18,23,CRC-Prim-HE-07,02_STROMA,68
ResNet18,23,CRC-Prim-HE-07,03_COMPLEX,84
ResNet18,23,CRC-Prim-HE-07,04_LYMPHO,6
ResNet18,23,CRC-Prim-HE-07,05_DEBRIS,59
ResNet18,23,CRC-Prim-HE-07,06_MUCOSA,77
ResNet18,23,CRC-Prim-HE-07,07_ADIPOSE,89
ResNet18,23,CRC-Prim-HE-08,01_TUMOR,55
ResNet18,23,CRC-Prim-HE-08,02_STROMA,23
ResNet18,23,CRC-Prim-HE-08,03_COMPLEX,25
ResNet18,23,CRC-Prim-HE-08,04_LYMPHO,8
ResNet18,23,CRC-Prim-HE-08,05_DEBRIS,193
ResNet18,23,CRC-Prim-HE-08,06_MUCOSA,85
ResNet18,23,CRC-Prim-HE-09,01_TUMOR,77
ResNet18,23,CRC-Prim-HE-09,02_STROMA,31
ResNet18,23,CRC-Prim-HE-09,03_COMPLEX,52
ResNet18,23,CRC-Prim-HE-09,04_LYMPHO,85
ResNet18,23,CRC-Prim-HE-09,05_DEBRIS,21
ResNet18,23,CRC-Prim-HE-09,06_MUCOSA,76
ResNet18,23,CRC-Prim-HE-10,01_TUMOR,25
ResNet18,23,CRC-Prim-HE-10,02_STROMA,27
ResNet18,23,CRC-Prim-HE-10,03_COMPLEX,57
ResNet18,23,CRC-Prim-HE-10,04_LYMPHO,13
ResNet18,23,CRC-Prim-HE-10,05_DEBRIS,31
ResNet18,23,CRC-Prim-HE-10,07_ADIPOSE,50
ResNet18,23,CRC-Prim-HE-10,08_EMPTY,35
ResNet18,41,CRC-Prim-HE-01,01_TUMOR,54
ResNet18,41,CRC-Prim-HE-01,02_STROMA,51
ResNet18,41,CRC-Prim-HE-01,03_COMPLEX,72
ResNet18,41,CRC-Prim-HE-01,04_LYMPHO,208
ResNet18,41,CRC-Prim-HE-01,05_DEBRIS,15
ResNet18,41,CRC-Prim-HE-01,06_MUCOSA,1
ResNet18,41,CRC-Prim-HE-02,01_TUMOR,107
ResNet18,41,CRC-Prim-HE-02,02_STROMA,50
ResNet18,41,CRC-Prim-HE-02,03_COMPLEX,16
ResNet18,41,CRC-Prim-HE-02,04_LYMPHO,106
ResNet18,41,CRC-Prim-HE-02,05_DEBRIS,2
ResNet18,41,CRC-Prim-HE-02,06_MUCOSA,3
ResNet18,41,CRC-Prim-HE-03,01_TUMOR,30
ResNet18,41,CRC-Prim-HE-03,02_STROMA,170
ResNet18,41,CRC-Prim-HE-03,03_COMPLEX,132
ResNet18,41,CRC-Prim-HE-03,04_LYMPHO,4
ResNet18,41,CRC-Prim-HE-03,05_DEBRIS,111
ResNet18,41,CRC-Prim-HE-03,06_MUCOSA,111
ResNet18,41,CRC-Prim-HE-03,07_ADIPOSE,182
ResNet18,41,CRC-Prim-HE-04,01_TUMOR,62
ResNet18,41,CRC-Prim-HE-04,02_STROMA,124
ResNet18,41,CRC-Prim-HE-04,03_COMPLEX,7
ResNet18,41,CRC-Prim-HE-04,04_LYMPHO,16
ResNet18,41,CRC-Prim-HE-04,05_DEBRIS,141
ResNet18,41,CRC-Prim-HE-04,07_ADIPOSE,31
ResNet18,41,CRC-Prim-HE-05,01_TUMOR,57
ResNet18,41,CRC-Prim-HE-05,02_STROMA,27
ResNet18,41,CRC-Prim-HE-05,03_COMPLEX,90
ResNet18,41,CRC-Prim-HE-05,04_LYMPHO,159
ResNet18,41,CRC-Prim-HE-05,05_DEBRIS,32
ResNet18,41,CRC-Prim-HE-05,06_MUCOSA,152
ResNet18,41,CRC-Prim-HE-05,07_ADIPOSE,144
ResNet18,41,CRC-Prim-HE-06,01_TUMOR,38
ResNet18,41,CRC-Prim-HE-06,02_STROMA,54
ResNet18,41,CRC-Prim-HE-06,03_COMPLEX,90
ResNet18,41,CRC-Prim-HE-06,04_LYMPHO,20
ResNet18,41,CRC-Prim-HE-06,05_DEBRIS,20
ResNet18,41,CRC-Prim-HE-06,06_MUCOSA,120
ResNet18,41,CRC-Prim-HE-06,07_ADIPOSE,129
ResNet18,41,CRC-Prim-HE-06,08_EMPTY,590
ResNet18,41,CRC-Prim-HE-07,01_TUMOR,120
ResNet18,41,CRC-Prim-HE-07,02_STROMA,68
ResNet18,41,CRC-Prim-HE-07,03_COMPLEX,84
ResNet18,41,CRC-Prim-HE-07,04_LYMPHO,6
ResNet18,41,CRC-Prim-HE-07,05_DEBRIS,59
ResNet18,41,CRC-Prim-HE-07,06_MUCOSA,77
ResNet18,41,CRC-Prim-HE-07,07_ADIPOSE,89
ResNet18,41,CRC-Prim-HE-08,01_TUMOR,55
ResNet18,41,CRC-Prim-HE-08,02_STROMA,23
ResNet18,41,CRC-Prim-HE-08,03_COMPLEX,25
ResNet18,41,CRC-Prim-HE-08,04_LYMPHO,8
ResNet18,41,CRC-Prim-HE-08,05_DEBRIS,193
ResNet18,41,CRC-Prim-HE-08,06_MUCOSA,85
ResNet18,41,CRC-Prim-HE-09,01_TUMOR,77
ResNet18,41,CRC-Prim-HE-09,02_STROMA,31
ResNet18,41,CRC-Prim-HE-09,03_COMPLEX,52
ResNet18,41,CRC-Prim-HE-09,04_LYMPHO,85
ResNet18,41,CRC-Prim-HE-09,05_DEBRIS,21
ResNet18,41,CRC-Prim-HE-09,06_MUCOSA,76
ResNet18,41,CRC-Prim-HE-10,01_TUMOR,25
ResNet18,41,CRC-Prim-HE-10,02_STROMA,27
ResNet18,41,CRC-Prim-HE-10,03_COMPLEX,57
ResNet18,41,CRC-Prim-HE-10,04_LYMPHO,13
ResNet18,41,CRC-Prim-HE-10,05_DEBRIS,31
ResNet18,41,CRC-Prim-HE-10,07_ADIPOSE,50
ResNet18,41,CRC-Prim-HE-10,08_EMPTY,35
ResNet18,57,CRC-Prim-HE-01,01_TUMOR,54
ResNet18,57,CRC-Prim-HE-01,02_STROMA,51
ResNet18,57,CRC-Prim-HE-01,03_COMPLEX,72
ResNet18,57,CRC-Prim-HE-01,04_LYMPHO,208
ResNet18,57,CRC-Prim-HE-01,05_DEBRIS,15
ResNet18,57,CRC-Prim-HE-01,06_MUCOSA,1
ResNet18,57,CRC-Prim-HE-02,01_TUMOR,107
ResNet18,57,CRC-Prim-HE-02,02_STROMA,50
ResNet18,57,CRC-Prim-HE-02,03_COMPLEX,16
ResNet18,57,CRC-Prim-HE-02,04_LYMPHO,106
ResNet18,57,CRC-Prim-HE-02,05_DEBRIS,2
ResNet18,57,CRC-Prim-HE-02,06_MUCOSA,3
ResNet18,57,CRC-Prim-HE-03,01_TUMOR,30
ResNet18,57,CRC-Prim-HE-03,02_STROMA,170
ResNet18,57,CRC-Prim-HE-03,03_COMPLEX,132
ResNet18,57,CRC-Prim-HE-03,04_LYMPHO,4
ResNet18,57,CRC-Prim-HE-03,05_DEBRIS,111
ResNet18,57,CRC-Prim-HE-03,06_MUCOSA,111
ResNet18,57,CRC-Prim-HE-03,07_ADIPOSE,182
ResNet18,57,CRC-Prim-HE-04,01_TUMOR,62
ResNet18,57,CRC-Prim-HE-04,02_STROMA,124
ResNet18,57,CRC-Prim-HE-04,03_COMPLEX,7
ResNet18,57,CRC-Prim-HE-04,04_LYMPHO,16
ResNet18,57,CRC-Prim-HE-04,05_DEBRIS,141
ResNet18,57,CRC-Prim-HE-04,07_ADIPOSE,31
ResNet18,57,CRC-Prim-HE-05,01_TUMOR,57
ResNet18,57,CRC-Prim-HE-05,02_STROMA,27
ResNet18,57,CRC-Prim-HE-05,03_COMPLEX,90
ResNet18,57,CRC-Prim-HE-05,04_LYMPHO,159
ResNet18,57,CRC-Prim-HE-05,05_DEBRIS,32
ResNet18,57,CRC-Prim-HE-05,06_MUCOSA,152
ResNet18,57,CRC-Prim-HE-05,07_ADIPOSE,144
ResNet18,57,CRC-Prim-HE-06,01_TUMOR,38
ResNet18,57,CRC-Prim-HE-06,02_STROMA,54
ResNet18,57,CRC-Prim-HE-06,03_COMPLEX,90
ResNet18,57,CRC-Prim-HE-06,04_LYMPHO,20
ResNet18,57,CRC-Prim-HE-06,05_DEBRIS,20
ResNet18,57,CRC-Prim-HE-06,06_MUCOSA,120
ResNet18,57,CRC-Prim-HE-06,07_ADIPOSE,129
ResNet18,57,CRC-Prim-HE-06,08_EMPTY,590
ResNet18,57,CRC-Prim-HE-07,01_TUMOR,120
ResNet18,57,CRC-Prim-HE-07,02_STROMA,68
ResNet18,57,CRC-Prim-HE-07,03_COMPLEX,84
ResNet18,57,CRC-Prim-HE-07,04_LYMPHO,6
ResNet18,57,CRC-Prim-HE-07,05_DEBRIS,59
ResNet18,57,CRC-Prim-HE-07,06_MUCOSA,77
ResNet18,57,CRC-Prim-HE-07,07_ADIPOSE,89
ResNet18,57,CRC-Prim-HE-08,01_TUMOR,55
ResNet18,57,CRC-Prim-HE-08,02_STROMA,23
ResNet18,57,CRC-Prim-HE-08,03_COMPLEX,25
ResNet18,57,CRC-Prim-HE-08,04_LYMPHO,8
ResNet18,57,CRC-Prim-HE-08,05_DEBRIS,193
ResNet18,57,CRC-Prim-HE-08,06_MUCOSA,85
ResNet18,57,CRC-Prim-HE-09,01_TUMOR,77
ResNet18,57,CRC-Prim-HE-09,02_STROMA,31
ResNet18,57,CRC-Prim-HE-09,03_COMPLEX,52
ResNet18,57,CRC-Prim-HE-09,04_LYMPHO,85
ResNet18,57,CRC-Prim-HE-09,05_DEBRIS,21
ResNet18,57,CRC-Prim-HE-09,06_MUCOSA,76
ResNet18,57,CRC-Prim-HE-10,01_TUMOR,25
ResNet18,57,CRC-Prim-HE-10,02_STROMA,27
ResNet18,57,CRC-Prim-HE-10,03_COMPLEX,57
ResNet18,57,CRC-Prim-HE-10,04_LYMPHO,13
ResNet18,57,CRC-Prim-HE-10,05_DEBRIS,31
ResNet18,57,CRC-Prim-HE-10,07_ADIPOSE,50
ResNet18,57,CRC-Prim-HE-10,08_EMPTY,35
ResNet18,73,CRC-Prim-HE-01,01_TUMOR,54
ResNet18,73,CRC-Prim-HE-01,02_STROMA,51
ResNet18,73,CRC-Prim-HE-01,03_COMPLEX,72
ResNet18,73,CRC-Prim-HE-01,04_LYMPHO,208
ResNet18,73,CRC-Prim-HE-01,05_DEBRIS,15
ResNet18,73,CRC-Prim-HE-01,06_MUCOSA,1
ResNet18,73,CRC-Prim-HE-02,01_TUMOR,107
ResNet18,73,CRC-Prim-HE-02,02_STROMA,50
ResNet18,73,CRC-Prim-HE-02,03_COMPLEX,16
ResNet18,73,CRC-Prim-HE-02,04_LYMPHO,106
ResNet18,73,CRC-Prim-HE-02,05_DEBRIS,2
ResNet18,73,CRC-Prim-HE-02,06_MUCOSA,3
ResNet18,73,CRC-Prim-HE-03,01_TUMOR,30
ResNet18,73,CRC-Prim-HE-03,02_STROMA,170
ResNet18,73,CRC-Prim-HE-03,03_COMPLEX,132
ResNet18,73,CRC-Prim-HE-03,04_LYMPHO,4
ResNet18,73,CRC-Prim-HE-03,05_DEBRIS,111
ResNet18,73,CRC-Prim-HE-03,06_MUCOSA,111
ResNet18,73,CRC-Prim-HE-03,07_ADIPOSE,182
ResNet18,73,CRC-Prim-HE-04,01_TUMOR,62
ResNet18,73,CRC-Prim-HE-04,02_STROMA,124
ResNet18,73,CRC-Prim-HE-04,03_COMPLEX,7
ResNet18,73,CRC-Prim-HE-04,04_LYMPHO,16
ResNet18,73,CRC-Prim-HE-04,05_DEBRIS,141
ResNet18,73,CRC-Prim-HE-04,07_ADIPOSE,31
ResNet18,73,CRC-Prim-HE-05,01_TUMOR,57
ResNet18,73,CRC-Prim-HE-05,02_STROMA,27
ResNet18,73,CRC-Prim-HE-05,03_COMPLEX,90
ResNet18,73,CRC-Prim-HE-05,04_LYMPHO,159
ResNet18,73,CRC-Prim-HE-05,05_DEBRIS,32
ResNet18,73,CRC-Prim-HE-05,06_MUCOSA,152
ResNet18,73,CRC-Prim-HE-05,07_ADIPOSE,144
ResNet18,73,CRC-Prim-HE-06,01_TUMOR,38
ResNet18,73,CRC-Prim-HE-06,02_STROMA,54
ResNet18,73,CRC-Prim-HE-06,03_COMPLEX,90
ResNet18,73,CRC-Prim-HE-06,04_LYMPHO,20
ResNet18,73,CRC-Prim-HE-06,05_DEBRIS,20
ResNet18,73,CRC-Prim-HE-06,06_MUCOSA,120
ResNet18,73,CRC-Prim-HE-06,07_ADIPOSE,129
ResNet18,73,CRC-Prim-HE-06,08_EMPTY,590
ResNet18,73,CRC-Prim-HE-07,01_TUMOR,120
ResNet18,73,CRC-Prim-HE-07,02_STROMA,68
ResNet18,73,CRC-Prim-HE-07,03_COMPLEX,84
ResNet18,73,CRC-Prim-HE-07,04_LYMPHO,6
ResNet18,73,CRC-Prim-HE-07,05_DEBRIS,59
ResNet18,73,CRC-Prim-HE-07,06_MUCOSA,77
ResNet18,73,CRC-Prim-HE-07,07_ADIPOSE,89
ResNet18,73,CRC-Prim-HE-08,01_TUMOR,55
ResNet18,73,CRC-Prim-HE-08,02_STROMA,23
ResNet18,73,CRC-Prim-HE-08,03_COMPLEX,25
ResNet18,73,CRC-Prim-HE-08,04_LYMPHO,8
ResNet18,73,CRC-Prim-HE-08,05_DEBRIS,193
ResNet18,73,CRC-Prim-HE-08,06_MUCOSA,85
ResNet18,73,CRC-Prim-HE-09,01_TUMOR,77
ResNet18,73,CRC-Prim-HE-09,02_STROMA,31
ResNet18,73,CRC-Prim-HE-09,03_COMPLEX,52
ResNet18,73,CRC-Prim-HE-09,04_LYMPHO,85
ResNet18,73,CRC-Prim-HE-09,05_DEBRIS,21
ResNet18,73,CRC-Prim-HE-09,06_MUCOSA,76
ResNet18,73,CRC-Prim-HE-10,01_TUMOR,25
ResNet18,73,CRC-Prim-HE-10,02_STROMA,27
ResNet18,73,CRC-Prim-HE-10,03_COMPLEX,57
ResNet18,73,CRC-Prim-HE-10,04_LYMPHO,13
ResNet18,73,CRC-Prim-HE-10,05_DEBRIS,31
ResNet18,73,CRC-Prim-HE-10,07_ADIPOSE,50
ResNet18,73,CRC-Prim-HE-10,08_EMPTY,35
ResNet18,89,CRC-Prim-HE-01,01_TUMOR,54
ResNet18,89,CRC-Prim-HE-01,02_STROMA,51
ResNet18,89,CRC-Prim-HE-01,03_COMPLEX,72
ResNet18,89,CRC-Prim-HE-01,04_LYMPHO,208
ResNet18,89,CRC-Prim-HE-01,05_DEBRIS,15
ResNet18,89,CRC-Prim-HE-01,06_MUCOSA,1
ResNet18,89,CRC-Prim-HE-02,01_TUMOR,107
ResNet18,89,CRC-Prim-HE-02,02_STROMA,50
ResNet18,89,CRC-Prim-HE-02,03_COMPLEX,16
ResNet18,89,CRC-Prim-HE-02,04_LYMPHO,106
ResNet18,89,CRC-Prim-HE-02,05_DEBRIS,2
ResNet18,89,CRC-Prim-HE-02,06_MUCOSA,3
ResNet18,89,CRC-Prim-HE-03,01_TUMOR,30
ResNet18,89,CRC-Prim-HE-03,02_STROMA,170
ResNet18,89,CRC-Prim-HE-03,03_COMPLEX,132
ResNet18,89,CRC-Prim-HE-03,04_LYMPHO,4
ResNet18,89,CRC-Prim-HE-03,05_DEBRIS,111
ResNet18,89,CRC-Prim-HE-03,06_MUCOSA,111
ResNet18,89,CRC-Prim-HE-03,07_ADIPOSE,182
ResNet18,89,CRC-Prim-HE-04,01_TUMOR,62
ResNet18,89,CRC-Prim-HE-04,02_STROMA,124
ResNet18,89,CRC-Prim-HE-04,03_COMPLEX,7
ResNet18,89,CRC-Prim-HE-04,04_LYMPHO,16
ResNet18,89,CRC-Prim-HE-04,05_DEBRIS,141
ResNet18,89,CRC-Prim-HE-04,07_ADIPOSE,31
ResNet18,89,CRC-Prim-HE-05,01_TUMOR,57
ResNet18,89,CRC-Prim-HE-05,02_STROMA,27
ResNet18,89,CRC-Prim-HE-05,03_COMPLEX,90
ResNet18,89,CRC-Prim-HE-05,04_LYMPHO,159
ResNet18,89,CRC-Prim-HE-05,05_DEBRIS,32
ResNet18,89,CRC-Prim-HE-05,06_MUCOSA,152
ResNet18,89,CRC-Prim-HE-05,07_ADIPOSE,144
ResNet18,89,CRC-Prim-HE-06,01_TUMOR,38
ResNet18,89,CRC-Prim-HE-06,02_STROMA,54
ResNet18,89,CRC-Prim-HE-06,03_COMPLEX,90
ResNet18,89,CRC-Prim-HE-06,04_LYMPHO,20
ResNet18,89,CRC-Prim-HE-06,05_DEBRIS,20
ResNet18,89,CRC-Prim-HE-06,06_MUCOSA,120
ResNet18,89,CRC-Prim-HE-06,07_ADIPOSE,129
ResNet18,89,CRC-Prim-HE-06,08_EMPTY,590
ResNet18,89,CRC-Prim-HE-07,01_TUMOR,120
ResNet18,89,CRC-Prim-HE-07,02_STROMA,68
ResNet18,89,CRC-Prim-HE-07,03_COMPLEX,84
ResNet18,89,CRC-Prim-HE-07,04_LYMPHO,6
ResNet18,89,CRC-Prim-HE-07,05_DEBRIS,59
ResNet18,89,CRC-Prim-HE-07,06_MUCOSA,77
ResNet18,89,CRC-Prim-HE-07,07_ADIPOSE,89
ResNet18,89,CRC-Prim-HE-08,01_TUMOR,55
ResNet18,89,CRC-Prim-HE-08,02_STROMA,23
ResNet18,89,CRC-Prim-HE-08,03_COMPLEX,25
ResNet18,89,CRC-Prim-HE-08,04_LYMPHO,8
ResNet18,89,CRC-Prim-HE-08,05_DEBRIS,193
ResNet18,89,CRC-Prim-HE-08,06_MUCOSA,85
ResNet18,89,CRC-Prim-HE-09,01_TUMOR,77
ResNet18,89,CRC-Prim-HE-09,02_STROMA,31
